Timestamp,Solar_Generation_MW,Wind_Generation_MW,Energy_Demand_MW,Curtailment_Losses_MW,Battery_SOC_%,Battery_Charge_Rate_MW,EV_Charging_Sessions,Temperature_C,Solar_Irradiance_Wm2,Wind_Speed_ms,Cloud_Cover_%
1/31/2024 04:00,61.91204477,50.25866724,56.51868806,3.338234481,70.15306949,0.922491424,9,13.30057274,869.3926644,2.648749812,14.93209809
1/31/2024 05:00,61.9069008,35.61849821,65.52932384,3.69037928,36.77518933,2.192580875,63,-3.339382306,21.93929514,11.488642,34.87000002
1/31/2024 06:00,59.18202193,15.96356061,89.86781851,4.188182037,72.64737058,9.385674804,65,1.98107068,201.2001519,13.83774383,64.42561964
1/31/2024 07:00,66.59148416,4.303117828,63.32898192,2.562933596,66.83771969,0.920488787,25,15.59965017,889.2633595,15.68990261,60.21739961
1/31/2024 08:00,70.93968256,16.06215001,95.00440347,4.12081089,79.1876044,7.387509349,27,3.76120588,521.3643991,2.187625391,89.76779799
1/31/2024 09:00,49.3801565,29.66032468,62.47420313,3.933614188,74.87966981,5.681016646,63,37.3424673,295.3043669,17.23207534,7.854225364
1/31/2024 10:00,62.80701717,24.53170087,70.64828044,5.516513081,49.95373892,9.041189778,44,21.35671456,743.2066868,13.64985093,66.17641123
1/31/2024 11:00,67.32531739,44.44065403,74.34078588,8.233193506,56.60708527,4.796104738,26,26.04835268,961.8126668,14.2117588,75.25231351
1/31/2024 12:00,31.99409126,25.00249858,90.88875034,2.068790431,55.71739061,9.512133092,87,-2.439242274,701.5720122,16.54847703,42.10896067
1/31/2024 13:00,34.53176939,48.53906627,34.94953079,7.977796599,35.45207725,4.312161882,33,-3.440692796,600.5883962,5.155978034,26.34253249
1/31/2024 14:00,56.51517062,51.06391303,47.1927531,8.139080138,72.16340355,8.772643735,65,-1.576267006,876.9530308,4.941126825,61.14835703
1/31/2024 15:00,59.59147041,29.56809084,71.75300981,8.20291757,32.88406043,5.611906198,54,-4.708126968,366.0750987,16.36493902,95.56425475
1/31/2024 16:00,66.71784231,18.62178038,99.09045861,2.950661313,65.64895654,1.613057382,71,19.66305334,568.8125485,11.66468286,36.8835749
1/31/2024 17:00,51.57299882,43.03249319,81.71010036,8.695947344,58.52682196,4.930839169,47,12.88209993,183.8577576,0.670163173,34.00391333
1/31/2024 18:00,49.14308727,27.48063058,86.53121328,5.071823094,33.43938804,0.246608422,98,7.086489808,9.132451747,17.78096918,55.16928754
1/31/2024 19:00,60.64588482,40.83305368,59.59850697,1.930933763,64.66870365,8.545752038,62,19.7247516,759.239049,1.654533556,92.42788509
1/31/2024 20:00,41.05535364,24.29129517,44.3718328,0.859737005,68.47803251,2.405365024,57,35.3790364,709.7318154,1.357587054,62.49652805
1/31/2024 21:00,28.55770231,30.86158986,82.49998577,1.468265329,72.33628838,0.810222369,85,4.669742224,552.2623332,2.390817327,35.33250166
1/31/2024 22:00,42.01545973,39.51002318,30.0549244,0.550040531,49.32187074,4.353744396,98,35.9384652,946.0492403,4.620558063,88.38348571
1/31/2024 23:00,72.27573643,28.9317244,115.282336,3.829891037,72.55212199,3.944948995,64,3.236980081,376.4810021,7.558260367,11.91542179
2/1/2024 00:00,64.21034901,23.1275675,87.66873616,6.893045201,48.4326922,4.466337269,61,24.69687231,936.9004424,5.202099381,68.25344854
2/1/2024 01:00,62.26466363,36.04420443,93.67997209,2.851409519,26.70263202,6.944211639,35,34.33740716,608.5301705,19.37451682,93.75031843
2/1/2024 02:00,66.45650681,27.49681933,42.4628536,5.121398613,69.23326528,3.304932882,85,34.67705834,220.4673338,3.11988595,55.79509308
2/1/2024 03:00,49.74413366,33.68753371,74.17070489,4.075922926,21.174197,5.644359187,75,34.206201,461.4114997,11.81592776,56.83216047
2/1/2024 04:00,49.6976118,19.75019148,68.95795871,4.02446146,28.64838423,5.496249653,53,-2.677777841,499.0050291,15.89599972,47.1306083
2/1/2024 05:00,43.97607238,38.08757008,62.70048784,8.187061473,48.65805887,9.496924283,60,-3.565215505,849.1438335,7.725785581,67.03082275
2/1/2024 06:00,51.17620805,12.15202491,25.28755726,2.848438581,63.36917404,9.502516088,99,18.86998349,501.9645012,16.58574842,58.21404857
2/1/2024 07:00,47.84607805,26.66044523,49.50622944,7.195871072,22.82696942,4.996099082,28,15.05789154,790.474397,0.702835235,36.94668845
2/1/2024 08:00,42.76868673,24.05322112,76.6909639,6.389552473,59.92428977,4.627601592,59,9.667194774,992.5387921,10.70604006,94.14968627
2/1/2024 09:00,47.41892619,41.30744352,40.67760433,0.215327075,73.71998001,2.957355526,97,13.59688586,991.7098644,16.79686624,19.77817293
2/1/2024 10:00,65.8647075,39.33079709,15.92605138,2.375797227,47.41792506,5.553165864,82,-4.830317545,797.0127761,13.18147807,8.050423796
2/1/2024 11:00,49.50890237,33.4723713,107.4229014,5.50517643,36.8516407,7.493396535,60,9.217851052,233.125673,1.942868669,18.34678082
2/1/2024 12:00,48.83144893,19.94047612,71.71718676,6.194477256,26.65578881,2.537951238,71,11.39927257,234.5085171,4.912643172,77.70132866
2/1/2024 13:00,46.66905176,26.29515957,101.3185817,1.021967161,72.97030034,7.710729234,74,13.73580333,228.9142151,2.248723032,0.887437423
2/1/2024 14:00,47.47211573,26.39351935,91.68858249,3.530627612,62.56859747,6.172251371,73,3.438108564,818.1162592,0.75754668,80.16769494
2/1/2024 15:00,45.97716924,48.64145969,53.9094232,1.611724471,53.38615929,9.016177834,61,3.703883922,293.4735532,13.01198562,45.53003689
2/1/2024 16:00,51.75339882,31.60783805,92.29929676,1.293471899,30.02899449,7.101274644,10,16.84962058,391.2910945,9.359392463,97.32315229
2/1/2024 17:00,61.55494847,25.69143087,50.9720707,4.652660108,56.64907563,3.096627247,52,8.022028947,858.7454009,11.23143325,31.04718914
2/1/2024 18:00,69.3209838,13.83395569,66.89289185,6.54411818,37.22973635,4.260952378,55,11.40186768,129.8689288,1.381008458,17.814204
2/1/2024 19:00,51.86748927,36.71836125,74.81465985,1.195190551,76.07820646,7.984564927,90,10.28091268,347.9218459,8.81328076,93.37360484
2/1/2024 20:00,86.15005216,34.25431345,82.25017698,6.429518245,20.17831913,4.504192772,62,23.15123567,568.3213891,7.658383607,4.377106966
2/1/2024 21:00,67.24340795,46.14438707,61.40813439,9.095526071,70.815709,1.38556061,45,21.61401741,800.0859722,17.73840477,81.53660511
2/1/2024 22:00,62.76680006,22.68145985,57.27261735,4.322616439,75.61554839,3.707053964,71,35.87350461,263.8487518,6.525478213,7.232247347
2/1/2024 23:00,70.66524314,30.40141802,85.51659103,5.92356643,63.64494059,5.706782358,72,14.90973555,493.1466303,8.322743905,96.31798805
2/2/2024 00:00,56.62839836,26.44784981,69.7200095,7.738036427,76.72967528,9.875976844,24,21.19166774,904.9263009,16.27460982,14.65041685
2/2/2024 01:00,60.15115236,22.85242607,105.2971014,1.846649746,76.17181753,0.567405179,39,29.56864596,697.5256114,17.07343426,33.92105103
2/2/2024 02:00,36.0899072,23.77824428,51.78893513,2.88230152,38.07650577,9.924334548,36,-3.475512538,429.0052651,1.113698926,70.77629738
2/2/2024 03:00,55.36451366,14.6788046,50.55658104,4.974374895,57.20207767,3.18301016,62,1.318031082,732.3356354,19.5691108,2.445616028
2/2/2024 04:00,40.71755601,38.40115512,7.609764984,3.905380252,21.36175727,1.720046394,1,-4.894830577,216.6606593,5.524764921,43.13289566
2/2/2024 05:00,53.8909002,23.32453734,49.38667272,0.456582952,29.03131194,3.820698843,10,12.03768898,45.94212224,1.799618086,45.08445305
2/2/2024 06:00,96.37107548,25.10902462,85.7247893,7.833580736,70.14182636,6.687622793,2,12.79442331,566.6443165,19.72392529,46.72831679
2/2/2024 07:00,70.89669033,21.74884407,58.16857733,2.97513517,35.46853273,1.966176575,14,9.742943859,638.694481,15.45696892,77.51410493
2/2/2024 08:00,56.13583499,40.25392011,84.35043973,7.526409008,32.21268688,1.478875205,1,32.64712889,684.2608795,5.42326355,20.64563251
2/2/2024 09:00,78.75620139,35.10950916,50.15235777,5.468772716,79.82012391,0.172471013,36,7.396661731,662.7766719,7.681332293,74.00029084
2/2/2024 10:00,66.30478269,18.02313557,57.89266729,0.162897431,44.40072171,7.293363091,11,25.35951059,628.553692,16.60142769,18.5375837
2/2/2024 11:00,44.2706424,22.47556456,58.01239467,5.045137703,66.64769776,4.799108919,68,24.21872973,852.3957869,6.431342033,30.96632584
2/2/2024 12:00,48.29209289,26.73605673,52.10427676,0.883444748,72.13760916,9.580773172,77,-3.902302894,330.7769051,10.22224374,40.71061361
2/2/2024 13:00,64.80490782,25.75551951,41.55333052,6.553277886,71.8160481,8.527685367,47,34.09194145,74.55207229,0.089806968,51.37909125
2/2/2024 14:00,60.79044205,18.42706091,52.26526131,5.282306652,42.27949769,6.728698331,37,26.40986977,62.39171798,2.414280239,8.101026694
2/2/2024 15:00,56.25313923,45.99692901,86.04158814,3.852320845,77.90376199,4.930685571,11,13.40685017,900.5088496,0.378739224,38.9049723
2/2/2024 16:00,61.50450407,26.50275544,83.43134295,8.426938575,34.84063606,7.522996017,86,5.021857408,842.5327511,4.705197943,83.30341181
2/2/2024 17:00,42.33742914,41.77059412,83.32391311,6.43300735,74.768025,2.136812297,15,4.375724771,368.1203023,17.97222901,43.87580812
2/2/2024 18:00,48.91314754,24.22761296,67.56561461,6.33629141,37.88282419,6.381787031,86,23.28484904,411.7238145,1.396450725,90.78256694
2/2/2024 19:00,59.94933991,37.64446114,86.18063457,5.936323325,33.46906266,5.494294502,66,-1.813296369,709.5408162,4.373012112,21.74337852
2/2/2024 20:00,68.89219293,38.34931256,53.78700816,7.252990292,53.41747007,7.299811873,12,25.29953214,915.6139768,10.84575221,77.41858796
2/2/2024 21:00,33.72130163,40.03632621,82.16856915,2.021021216,44.24952761,6.334778619,20,30.17087829,920.8641855,19.52193074,48.07261569
2/2/2024 22:00,76.65042809,52.69895338,53.81436128,6.507757588,64.92162538,7.534333195,70,26.2308974,539.7862137,1.168454444,10.02439591
2/2/2024 23:00,35.32077583,34.27741925,86.52980974,4.783114906,36.49721656,1.986276949,68,10.14064031,375.7056736,10.56891026,23.44471799
2/3/2024 00:00,56.29081458,22.14681,62.10972161,1.027331765,68.31594038,9.900251055,46,28.92752567,953.5087907,8.094832169,54.7763828
2/3/2024 01:00,22.90138027,31.81797771,66.43379521,2.65390419,32.36300032,5.076490742,51,23.86770708,458.4321099,4.523097756,48.23058544
2/3/2024 02:00,43.91483909,25.72214993,34.87514337,5.563030197,63.62228711,1.602051735,78,36.32272286,591.6413096,13.12983748,36.01911844
2/3/2024 03:00,62.52992694,37.93413345,62.8694427,2.656018351,47.22488759,1.302960636,35,30.99967623,5.396966243,8.211370148,6.413372418
2/3/2024 04:00,51.38140021,40.33811238,85.29128499,0.030092257,46.35597593,8.023580172,11,23.50145743,89.02288592,14.53795559,7.818819108
2/3/2024 05:00,58.21585131,13.16253369,69.7140385,5.190283771,40.55237795,7.846776059,62,30.96498493,920.6776813,1.982324556,63.60580305
2/3/2024 06:00,35.64905483,41.13669968,100.3243459,2.920047962,22.90945163,8.101182058,98,13.68733748,553.7702348,10.66691032,27.39120279
2/3/2024 07:00,37.31561527,35.26005391,108.5249993,5.211539321,28.55999341,2.64482401,23,32.80276594,298.2168402,14.17004599,94.05462237
2/3/2024 08:00,34.81047511,43.71535632,59.90132693,7.376704893,48.82537965,4.347630362,59,16.50940362,394.0125946,4.065821975,70.23872864
2/3/2024 09:00,33.1026993,36.12902295,81.89665461,5.37735467,72.62037346,1.384874092,4,10.65318041,316.8045402,3.793989192,25.37186962
2/3/2024 10:00,30.63006171,29.38680605,77.62967156,1.13027974,44.26555869,3.553280128,93,-1.297724016,349.2883266,7.438435156,41.17664002
2/3/2024 11:00,69.550825,13.49724796,68.59809235,6.032265579,70.20358792,5.401033008,19,3.566978359,659.5407646,10.46218125,17.1752811
2/3/2024 12:00,78.62882592,24.88916529,78.83289122,5.673493724,53.47982976,8.843020392,21,29.00701926,617.6559466,9.648146575,94.61567756
2/3/2024 13:00,65.18916533,48.56141767,92.20888868,10.88996337,25.25166993,5.587728189,16,-2.87885681,395.1789479,11.69171743,4.730527852
2/3/2024 14:00,44.90897942,47.99985814,58.63431699,1.803591992,69.32918046,0.746127253,70,-3.805938134,966.5317772,16.05616066,27.28088726
2/3/2024 15:00,33.89599338,19.07626611,73.30931977,2.792286865,32.72750867,5.109238456,76,5.001928545,46.80828863,12.9196268,17.76012303
2/3/2024 16:00,62.60122064,20.18194841,79.80215356,4.517698279,40.09116799,6.499543577,97,30.50975155,154.2275424,6.815076679,89.47045772
2/3/2024 17:00,68.04724278,23.73164646,65.42360377,0.22903993,71.62322122,0.560219358,90,23.63248097,236.7453722,11.54038229,46.15954601
2/3/2024 18:00,59.92228986,28.80908497,65.71836689,7.08092009,32.63372655,6.056183085,31,20.49154139,150.8763401,10.50875871,33.87186191
2/3/2024 19:00,51.43834574,32.14939501,45.13235221,6.674909381,67.22297165,9.843663756,55,32.69825507,681.0189947,8.155198791,52.3101634
2/3/2024 20:00,63.73558739,29.651158,76.6715181,5.015976324,21.39799571,3.462018718,35,34.99655594,572.3552771,8.965550271,77.00104057
2/3/2024 21:00,46.12680078,31.38036337,58.25366157,4.923967928,49.75435559,4.156079329,43,0.616749438,429.7459751,12.95127481,48.51480425
2/3/2024 22:00,44.88252732,42.38008501,53.66080006,0.184557481,65.69150946,5.769710914,42,1.006860936,485.6382471,12.57847929,46.45684528
2/3/2024 23:00,57.33781577,9.438590591,73.27727691,0.754910924,36.7215875,2.157030893,81,4.38680484,259.8273174,6.929780645,1.119779135
2/4/2024 00:00,53.97903174,56.21449724,41.19446111,8.429432671,69.51424689,2.279300506,60,20.88653782,601.1091443,7.299976066,68.93874923
2/4/2024 01:00,47.09849623,41.27271989,41.99399484,2.227703361,44.88420884,3.387142848,79,11.41648134,618.7238222,7.843969764,74.42217228
2/4/2024 02:00,30.2300473,41.85364275,57.40785932,3.668476636,53.08914546,5.875356032,86,37.09265003,500.7539102,10.208236,11.10534299
2/4/2024 03:00,52.70058457,19.35404009,37.03279325,4.03914406,45.97056578,9.804463008,52,26.84802967,717.2221617,0.558578245,31.7291586
2/4/2024 04:00,50.19508203,32.30276949,52.64043134,5.212631846,45.21449163,6.11615174,10,11.69650743,716.325823,17.81812708,37.56539837
2/4/2024 05:00,60.46957955,48.32193917,89.01528605,1.629715417,64.85471695,9.346838326,31,30.91591809,827.4570704,11.07323409,78.30082449
2/4/2024 06:00,43.40753043,26.38901833,98.62898914,6.662271776,27.20045042,4.579453893,78,-1.03074407,345.1948457,17.25680095,50.81747478
2/4/2024 07:00,63.18275394,46.15792347,61.38800265,3.832741103,25.01108827,2.192908599,23,17.2235241,997.8063002,7.260582119,24.04897666
2/4/2024 08:00,56.2700803,25.06184463,30.230715,6.513842469,31.34418882,0.932559322,29,23.02072006,364.0287381,9.672029699,81.91222909
2/4/2024 09:00,25.64740724,50.63808235,64.6899917,5.405601111,68.64703422,6.328458892,54,-0.928313212,935.1935261,7.364788972,14.10533692
2/4/2024 10:00,45.97527829,10.57082309,111.6006746,4.420879816,72.01394521,4.306648358,1,4.264415509,386.9142533,0.768975033,81.62093011
2/4/2024 11:00,53.48051925,21.71753271,71.33601475,3.381485948,70.17348311,5.357651801,5,39.55625965,133.7049837,1.860877046,24.60931995
2/4/2024 12:00,40.65915091,19.97680414,29.6754823,0.078755725,73.00877665,8.454376468,78,25.54880593,860.7496384,2.410473372,4.646300762
2/4/2024 13:00,69.01261483,40.09717889,77.37032325,0.076102984,46.58390316,6.278505468,52,12.91675292,45.58215243,5.09228781,3.338973441
2/4/2024 14:00,31.13785775,30.00764451,98.55257821,2.912032081,60.66578391,6.661751328,94,29.60316325,505.0412353,19.11879674,38.48234099
2/4/2024 15:00,46.46440162,12.60370325,77.28701229,3.828617958,23.1455889,2.651828237,91,21.93624527,967.9503319,19.9801947,28.63276696
2/4/2024 16:00,23.00818349,23.07773252,74.20245043,2.237005117,40.33458361,1.025051907,33,20.17126502,467.9708571,16.61550283,45.27095084
2/4/2024 17:00,0.352167084,35.24749013,66.60728982,2.905858742,64.78719367,7.857466315,96,33.83848883,211.2908371,9.969239272,0.54409279
2/4/2024 18:00,25.13299383,27.01640675,91.43655654,3.212368518,60.47344172,0.255628641,8,-4.497728499,264.2583475,14.57005992,0.189853041
2/4/2024 19:00,45.62967485,12.04961081,97.49068523,2.583139546,65.76491453,7.140444969,31,-0.175104524,204.4959656,9.960426377,0.606655819
2/4/2024 20:00,56.78028497,36.83584682,82.26781481,3.193624374,65.65344164,7.796472648,29,31.75102605,174.5412656,9.868537807,23.62680668
2/4/2024 21:00,52.67171496,39.91667772,55.14061556,1.249273903,63.56453578,2.956289321,12,2.623897599,193.2486515,12.2813263,67.64140403
2/4/2024 22:00,57.0852041,10.09703463,78.89716677,6.214097622,43.57422147,1.134450806,14,1.950760297,480.0387536,11.42615349,60.21565615
2/4/2024 23:00,68.15759222,18.34477117,86.78779424,3.028618228,52.36291728,4.451805236,49,39.18544612,284.1124175,0.788651007,96.60422829
2/5/2024 00:00,57.43802065,29.49988692,110.4566703,5.62249339,31.02878686,3.312263529,57,10.15556334,35.64726582,14.86358552,50.26279284
2/5/2024 01:00,21.53463595,29.09268652,61.49523837,0.964964699,63.07204053,0.727042913,3,27.10094611,72.21963793,12.10355973,12.92006801
2/5/2024 02:00,20.88315707,12.28655946,71.8841128,1.045075444,42.85101852,1.435065688,32,1.332811172,659.6938909,3.543865516,14.85418643
2/5/2024 03:00,31.9725599,31.33915729,87.1285937,0.934241705,67.96981132,3.116121007,2,22.34649999,978.9590754,16.96346581,78.94284217
2/5/2024 04:00,38.89676647,27.1288771,73.9755019,5.823404123,42.40042528,4.654129233,30,0.329514666,879.3032127,7.945283631,56.89430393
2/5/2024 05:00,48.03412297,27.43614361,88.50073028,3.614019189,34.32779476,8.201371944,66,14.01674907,779.1231806,8.987787133,97.2032469
2/5/2024 06:00,41.37891305,32.57016273,54.53712703,3.251307644,46.95336275,5.720683562,0,1.794073299,679.1035783,11.59057106,85.29293886
2/5/2024 07:00,49.92059081,31.4775153,73.86594125,1.545868574,53.34951757,6.635715944,80,24.74704661,227.7509203,1.006334399,0.597810134
2/5/2024 08:00,61.05058649,45.14499168,52.8402766,1.182961717,69.56526752,5.095919584,21,30.98556916,43.75126516,9.753048084,5.915446933
2/5/2024 09:00,63.06634345,17.21131346,42.19799939,5.840209213,29.27615885,5.046861175,82,-0.54471411,379.2211338,3.697463257,42.68706884
2/5/2024 10:00,50.64465976,38.42929689,60.52604505,7.088286602,38.68574585,6.66600782,48,4.072476398,611.537531,1.960536551,37.34068638
2/5/2024 11:00,46.30294772,47.75670562,76.62616799,7.460932426,67.47328586,4.767717267,1,5.619956787,196.5205442,16.13317687,41.97558238
2/5/2024 12:00,49.59965866,26.03241355,49.66669303,6.042632637,38.88685378,3.451498513,28,0.213950912,757.2716477,18.75206368,86.28637863
2/5/2024 13:00,56.03620932,26.69749001,68.80883653,6.010573007,26.40348625,1.393267924,55,21.04596059,11.25161027,16.52341144,76.81280761
2/5/2024 14:00,38.34462935,33.86717092,55.61329393,2.28848787,27.31963196,5.841501995,48,30.14255917,454.6632794,9.15316319,72.13713996
2/5/2024 15:00,42.17248779,13.40201761,54.67530576,4.384140613,40.88323371,0.2167912,52,27.98734146,872.9779155,17.21074575,14.54161809
2/5/2024 16:00,62.47251083,14.71025851,48.00050094,2.875861406,34.81953769,8.858463442,59,29.11237043,81.21182126,7.807235936,63.22073041
2/5/2024 17:00,22.60093322,24.66409115,33.64258833,1.644121249,70.77102419,6.36459414,91,-2.45383022,665.8778861,8.670379224,94.8332257
2/5/2024 18:00,38.81942417,37.07063901,56.44534399,2.190534919,38.16721265,8.866285503,2,5.538236647,826.2102414,5.1168839,57.45146104
2/5/2024 19:00,55.1329231,29.45568739,78.21692465,3.665592157,39.47079654,9.620427904,91,33.33725008,943.3273366,8.562705599,73.85193912
2/5/2024 20:00,44.55123808,27.1092367,94.39364426,1.984760178,61.9743127,0.717490213,62,-3.240092596,101.1637155,7.995087505,70.74998198
2/5/2024 21:00,69.53565808,42.80211175,57.52100391,3.582093276,31.8264151,0.697722722,42,-0.450180576,326.3856412,15.5968857,80.68378465
2/5/2024 22:00,36.25619393,29.90423493,59.99973666,3.701325119,58.61572926,8.51896949,0,24.30980759,696.4978413,3.85947292,4.905576494
2/5/2024 23:00,46.23966027,26.55141082,84.36548661,0.124637866,54.35252498,6.471339123,85,16.62884854,268.2167513,5.540172653,67.13446215
2/6/2024 00:00,60.27037154,30.76017464,98.19929859,0.607775607,41.73984877,3.314319951,64,23.48833816,301.0380763,8.096864199,49.82606758
2/6/2024 01:00,64.13338187,28.33549942,19.96693242,1.968447637,21.74036511,5.518422472,7,6.521037929,0.231143685,11.78609209,36.19300466
2/6/2024 02:00,84.56071823,34.19630839,71.30775075,4.988441972,37.89971082,2.957818683,48,7.958987821,570.3747157,7.342494504,68.6245603
2/6/2024 03:00,57.35446967,29.69015863,81.90845118,6.909718637,58.34943868,6.979671153,73,13.53670426,321.0723629,5.460532035,78.57820461
2/6/2024 04:00,22.69106978,19.80316499,98.12176862,1.196929679,42.60580142,6.630688373,25,18.37875008,179.6086544,10.86902119,55.17272824
2/6/2024 05:00,42.42732133,27.91053283,55.96506424,5.162214011,31.39059869,0.60938603,45,0.233600816,292.6277952,7.434842576,22.98992318
2/6/2024 06:00,40.36196065,19.30720735,82.23128951,0.171216051,62.22613835,9.75603971,56,39.68903356,849.4000301,19.24842881,39.82255157
2/6/2024 07:00,30.97820034,37.53833126,96.41195635,3.139084696,42.56200804,3.231649951,76,26.00581947,758.9205381,19.50039665,78.11453113
2/6/2024 08:00,56.49600972,47.94853525,49.29797367,2.391628999,68.37411111,5.546625532,34,26.81691332,850.317965,9.461894602,55.03637577
2/6/2024 09:00,41.83957905,23.97561808,60.57831519,3.325309667,39.83311768,7.872426702,65,24.12422919,514.8651119,19.85487494,94.56522719
2/6/2024 10:00,83.06658481,41.76680526,82.58454844,9.58509238,37.67681475,5.931469588,18,15.77909613,3.689150221,9.648017795,28.24115494
2/6/2024 11:00,44.6044609,28.17219711,82.63227293,5.518668981,33.4139166,0.447296179,68,30.22760997,491.9815907,16.17972434,32.6044695
2/6/2024 12:00,59.8979906,26.20512806,71.49819736,2.296609807,56.94874408,5.796461292,8,2.782091096,784.9785045,10.94113689,69.95836163
2/6/2024 13:00,34.61560693,41.622091,67.17939077,5.821790484,70.81407605,8.708345029,79,22.73694318,208.009218,16.93472381,92.15067501
2/6/2024 14:00,64.73328556,31.65789239,56.7479736,6.294067204,42.9361164,9.587937067,25,-2.905145674,241.7239613,19.37473177,54.01486216
2/6/2024 15:00,56.44720783,22.92957724,72.2551388,3.170049239,30.83432521,8.930825745,97,31.50750668,905.4467648,2.642847294,32.83403137
2/6/2024 16:00,55.1921995,37.28715411,96.36915576,1.201561678,36.15404003,3.285489603,53,33.17636879,726.1792994,19.85188577,18.02029852
2/6/2024 17:00,41.8820518,30.28162532,37.99600314,4.124017038,54.08552453,1.61559146,43,31.28381467,690.9003077,18.21181085,7.241065712
2/6/2024 18:00,66.88094305,25.74752243,79.13351976,3.413887589,54.65867859,7.30784417,36,-4.169919767,785.1310482,0.697187954,33.85229518
2/6/2024 19:00,45.31741412,34.44140587,52.23417393,2.55911452,32.6406831,1.863297336,3,20.40642089,54.2932795,7.331494134,59.24675368
2/6/2024 20:00,73.29654093,22.70502254,69.08065495,6.0222384,41.99732082,6.574067485,48,15.76843578,808.3374092,5.181918826,64.23886266
2/6/2024 21:00,40.93663719,40.99503283,83.13550561,2.395390052,75.29688673,3.908811507,88,35.31492815,21.3754216,0.966450275,19.76416702
2/6/2024 22:00,44.15152749,33.25495184,64.47755618,1.223815844,59.46712565,3.145205265,22,31.6883789,980.8962123,1.821718177,62.49420032
2/6/2024 23:00,49.29563948,31.53173761,61.03271651,8.009878223,51.90390415,9.461343078,15,35.59085429,34.77742097,12.05947279,43.21489153
2/7/2024 00:00,33.11714244,35.16802228,86.17867146,2.015194222,59.03272091,3.932155552,78,25.57527054,343.4221332,18.18033525,63.91455083
2/7/2024 01:00,46.86546972,35.60598596,86.42705338,7.612199918,26.98553866,1.068265811,18,33.89217433,948.1377569,6.750077296,61.11863662
2/7/2024 02:00,76.05936275,29.66611343,57.23053084,7.397748005,20.77519343,8.995460898,60,17.63790335,142.6066439,10.25301462,85.69570542
2/7/2024 03:00,42.12745871,37.86011575,55.65685173,0.704021557,71.12161326,7.148245383,0,3.025110805,695.8377766,11.17801627,28.68636162
2/7/2024 04:00,48.86979677,17.45829475,53.6014034,3.199787058,57.99343833,4.503848596,49,39.85113763,722.8082672,18.57402208,82.94973147
2/7/2024 05:00,70.44556013,33.24692683,54.076961,8.707234524,46.10257511,6.383177211,13,34.58977936,743.3800103,6.794636357,67.08976819
2/7/2024 06:00,55.93051751,13.61103067,31.57793002,4.114416598,31.32222321,6.544404151,14,-4.780180177,246.3294733,11.14607255,80.28676695
2/7/2024 07:00,37.37897248,42.82450759,62.16701159,3.277919728,77.50791827,1.00444316,16,33.87171776,709.7490413,1.667751499,10.17952155
2/7/2024 08:00,43.86318013,32.49833541,59.32138717,0.760263349,55.02760207,6.387773067,8,3.702525559,153.1017471,13.04103134,46.55931334
2/7/2024 09:00,48.22622365,17.32941843,58.05232893,3.303276835,40.25062253,9.133798133,83,28.10836555,394.3725596,10.88213187,40.44029397
2/7/2024 10:00,51.96980367,36.35227268,66.1892816,6.758311605,53.72401689,9.339193719,99,25.01055844,73.57732477,2.373675762,78.85084251
2/7/2024 11:00,52.55077394,27.61941242,74.82709732,4.208793006,46.61181941,3.90934493,4,20.96720946,618.6432483,10.1384175,89.32228653
2/7/2024 12:00,79.93847935,28.76508643,80.0955449,3.479972804,49.67403016,9.456115788,15,26.44768551,647.501605,18.48843814,52.22453024
2/7/2024 13:00,37.07138523,25.35021765,67.00817046,1.486585947,32.60662703,1.471134318,15,30.6939942,603.0456834,17.71810514,33.96011812
2/7/2024 14:00,27.96886014,46.44785127,72.60245787,0.35391432,71.33002182,8.201319274,39,9.047737722,212.9574054,8.480528336,42.60770854
2/7/2024 15:00,54.07812025,28.82908367,126.4465183,4.384132838,20.87835084,2.539830086,62,12.57461616,834.2303552,2.000757102,46.2733995
2/7/2024 16:00,56.54136984,16.85743936,99.59847208,3.918628288,39.84593916,9.907290764,55,20.33769939,494.2005833,19.76240968,40.24866131
2/7/2024 17:00,22.01650253,43.65841806,55.93381689,5.337557281,44.21816911,8.215976229,81,13.06929986,807.9495779,13.88037839,43.1736356
2/7/2024 18:00,48.24429932,29.31201513,63.23168139,0.142575549,78.90572126,8.018338386,86,-0.199138791,718.6383849,13.97723032,32.20857976
2/7/2024 19:00,64.91190716,24.91495208,69.3380496,1.872970467,29.83416916,8.028220705,3,-4.301458922,533.5330579,18.41301204,69.66782698
2/7/2024 20:00,47.27185805,7.672844536,68.5492595,1.496895451,69.11382924,6.485156735,91,1.612722502,314.1029394,5.050771001,5.450780773
2/7/2024 21:00,70.56342009,12.64724115,69.1547789,6.92351238,64.6664424,6.308355751,54,9.04233466,147.0765687,5.011276627,87.70145697
2/7/2024 22:00,56.97039964,27.95820483,110.9652145,4.827235453,36.18524118,9.568100057,10,12.58612576,51.2612532,17.94760673,55.22714416
2/7/2024 23:00,33.28820698,16.92433288,90.45562843,1.376604048,28.35908238,8.84209362,44,17.41303115,251.1585214,15.89829616,35.64603815
2/8/2024 00:00,69.63731726,34.63282297,61.88921486,8.124785268,58.5944524,1.292264264,85,5.263284303,482.586955,9.476938703,66.11034744
